User_ID,Name,Age,Profile_Type,Gender,Country,Subscription_Plan,Favorite_Genre,Watch_Time_Hours_Per_Week,Device_Used,Monthly_Spend_USD,Join_Date,Last_Login,Movies_Watched_Per_Month,Bing_Watcher
3736,Jonathan Wood,70,Adult,Male,Germany,Standard,Sci-Fi,47,Laptop,12.18,2025-01-03,2026-04-28,17,Yes
3737,Timothy Wood,29,Adult,Female,UK,Basic,Horror,31,Mobile,14.91,2023-06-01,2026-03-24,27,Yes
3738,Eddie Wood,37,Adult,Female,India,Basic,Animation,14,Tablet,5.5,2023-02-25,2026-04-23,38,Yes
3739,Courtney Wood,70,Adult,Female,UK,Standard,Documentary,36,Tablet,18.2,2021-01-07,2026-06-08,23,Yes
3740,Kimberly Sherman,52,Adult,Male,Canada,Premium,Drama,35,Smart TV,12.46,2021-12-01,2026-01-30,48,No
3741,Timothy Wilson,45,Adult,Female,India,Standard,Thriller,29,Smart TV,9.81,2022-01-25,2026-04-27,18,No
3742,David Tucker,51,Adult,Male,UK,Basic,Drama,45,Tablet,13.81,2023-07-15,2026-01-01,20,Yes
3743,Courtney Curtis,55,Adult,Male,Australia,Basic,Animation,41,Laptop,17.26,2021-05-27,2026-05-26,8,Yes
3744,David Tucker,30,Adult,Female,Germany,Standard,Family,33,Laptop,15.45,2023-12-20,2026-01-20,9,Yes
3745,Courtney Clark,27,Adult,Male,India,Standard,Comedy,44,Laptop,10.4,2021-10-18,2026-03-06,30,No
3746,Eddie Kramer,10,Kids,Male,India,Standard,Comedy,13,Smart TV,14.51,2022-03-31,2026-03-08,45,No
3747,Timothy Clark,66,Adult,Female,UK,Basic,Horror,35,Tablet,11.82,2024-06-02,2026-03-23,50,No
3748,David Clark,36,Adult,Female,India,Standard,Animation,27,Tablet,10.96,2024-02-12,2026-04-12,22,Yes
3749,Jo Clark,34,Adult,Male,India,Premium,Cartoon,24,Smart TV,12.21,2021-09-23,2026-02-07,47,Yes
3750,David Garza,11,Kids,Male,France,Premium,Animation,15,Mobile,7.91,2021-09-21,2026-03-10,42,No
3751,James Wood,37,Adult,Male,Germany,Premium,Comedy,25,Tablet,6.6,2024-04-17,2026-01-10,33,No
3752,Courtney Wilson,9,Kids,Female,UK,Premium,Family,45,Tablet,9.97,2023-07-20,2026-02-18,24,Yes
3753,James Kramer,54,Adult,Male,UK,Standard,Thriller,31,Smart TV,14.62,2022-08-09,2026-05-06,7,Yes
3754,Jonathan Clark,45,Adult,Male,India,Standard,Romance,41,Laptop,10.94,2023-02-13,2026-03-07,26,No
3755,Mark Clark,12,Kids,Male,USA,Premium,Comedy,48,Tablet,9.72,2024-04-20,2026-03-27,31,Yes
3756,Timothy Sherman,5,Kids,Female,UK,Basic,Fantasy,49,Smart TV,18.53,2023-12-21,2026-04-08,21,No
3757,Mark Miller,66,Adult,Female,France,Basic,Animation,45,Tablet,13,2022-05-26,2026-03-04,13,No
3758,Mark Sherman,59,Adult,Female,France,Standard,Animation,7,Smart TV,10.85,2024-08-04,2026-03-15,9,Yes
3759,Jo Wood,44,Adult,Female,Canada,Premium,Sci-Fi,19,Mobile,8.33,2023-12-23,2026-06-03,18,No
3760,David Sherman,63,Adult,Female,Australia,Standard,Thriller,24,Mobile,13.76,2022-01-03,2026-02-27,30,No
3761,Timothy Kramer,37,Adult,Female,India,Premium,Fantasy,8,Tablet,6.6,2024-04-11,2026-05-14,34,No
3762,David Mendoza,22,Adult,Female,USA,Basic,Comedy,39,Smart TV,5.75,2023-04-02,2026-02-19,13,Yes
3763,Courtney Clark,28,Adult,Male,India,Standard,Action,20,Tablet,6.27,2021-02-24,2026-01-09,27,No
3764,David Sherman,67,Adult,Female,Australia,Premium,Thriller,19,Laptop,15.96,2021-05-05,2026-04-08,27,No
3765,Erik Miller,23,Adult,Male,USA,Basic,Animation,46,Tablet,17.48,2022-05-15,2026-04-18,1,No
3766,Mark Wilson,33,Adult,Female,UK,Standard,Animation,5,Tablet,6.71,2023-10-15,2026-06-06,46,No
3767,Erik Wood,18,Adult,Male,Germany,Standard,Drama,36,Tablet,6.32,2023-08-26,2026-05-08,22,No
3768,Timothy Clark,5,Kids,Male,Germany,Basic,Fantasy,50,Mobile,7.81,2023-03-05,2026-04-18,44,No
3769,Erik Kramer,11,Kids,Female,Australia,Basic,Comedy,30,Mobile,13.64,2023-05-28,2026-01-30,34,No
3770,Timothy Curtis,23,Adult,Female,Australia,Premium,Horror,38,Laptop,5.44,2023-05-31,2026-03-14,14,Yes
3771,Courtney Garza,60,Adult,Male,Germany,Premium,Family,28,Mobile,16.97,2023-12-11,2026-04-22,6,No
3772,Timothy Tucker,54,Adult,Female,Australia,Standard,Cartoon,35,Laptop,14.17,2024-03-10,2026-03-06,1,No
3773,Jo Miller,23,Adult,Male,France,Premium,Horror,17,Tablet,5.22,2024-03-24,2026-06-03,19,No
3774,Erik Wilson,26,Adult,Female,France,Basic,Thriller,35,Tablet,10.67,2024-02-13,2026-03-23,8,No
3775,Eddie Tucker,31,Adult,Male,UK,Premium,Thriller,35,Tablet,16.89,2022-07-28,2026-04-14,12,No
3776,Eddie Kramer,14,Kids,Female,Canada,Basic,Fantasy,50,Smart TV,6.65,2022-07-25,2026-02-23,7,No
3777,Jonathan Tucker,5,Kids,Male,India,Premium,Animation,27,Tablet,11.15,2024-11-20,2026-03-18,40,Yes
3778,Eddie Garza,60,Adult,Female,France,Premium,Documentary,16,Laptop,10.01,2021-11-12,2026-05-17,50,No
3779,Jo Miller,46,Adult,Female,USA,Standard,Family,40,Smart TV,6.44,2022-11-27,2026-05-14,28,No
3780,Jonathan Clark,21,Adult,Female,France,Standard,Family,19,Smart TV,15.59,2023-11-05,2026-06-04,17,Yes
3781,Timothy Wilson,42,Adult,Female,UK,Basic,Horror,8,Tablet,12.19,2022-07-02,2026-03-13,1,No
3782,Eddie Tucker,43,Adult,Male,UK,Premium,Thriller,29,Smart TV,19.13,2021-01-23,2026-04-07,29,Yes
3783,Courtney Mendoza,58,Adult,Female,Canada,Premium,Cartoon,30,Tablet,16.25,2023-01-14,2026-04-13,36,Yes
3784,Eddie Wood,15,Kids,Male,Canada,Basic,Fantasy,39,Mobile,12.78,2023-10-13,2026-01-27,50,No
3785,Courtney Wood,59,Adult,Male,France,Premium,Family,45,Mobile,19.33,2022-05-28,2026-06-09,22,No
3786,David Sherman,59,Adult,Female,Canada,Standard,Thriller,6,Mobile,7.35,2022-05-23,2026-05-23,31,No
3787,Erik Garza,64,Adult,Male,India,Premium,Family,40,Smart TV,19.23,2021-11-07,2026-02-18,20,Yes
3788,Jonathan Wilson,32,Adult,Female,France,Standard,Cartoon,42,Smart TV,17.05,2024-04-21,2026-05-02,27,No
3789,Eddie Miller,51,Adult,Female,India,Basic,Comedy,22,Laptop,15.54,2024-10-11,2026-02-24,12,No
3790,Mark Tucker,63,Adult,Female,India,Standard,Animation,17,Smart TV,16.97,2022-10-12,2026-01-03,3,No
3791,Kimberly Clark,41,Adult,Male,UK,Standard,Animation,13,Laptop,11.49,2021-10-01,2026-05-03,20,No
3792,Eddie Kramer,30,Adult,Male,UK,Standard,Comedy,25,Mobile,13.33,2023-11-13,2026-03-05,19,Yes
3793,Eddie Tucker,23,Adult,Male,France,Basic,Animation,26,Tablet,16.23,2022-12-27,2026-03-27,9,No
3794,Erik Wilson,64,Adult,Male,India,Basic,Action,32,Smart TV,14.82,2023-10-10,2026-04-08,40,No
3795,James Garza,40,Adult,Male,Germany,Standard,Sci-Fi,42,Tablet,18.88,2021-01-13,2026-05-19,48,No
3796,Jo Mendoza,69,Adult,Female,Germany,Premium,Cartoon,12,Smart TV,15.91,2024-03-12,2026-01-24,26,Yes
3797,Kimberly Clark,29,Adult,Male,Germany,Basic,Drama,9,Laptop,12.48,2025-01-06,2026-06-01,38,Yes
3798,Courtney Curtis,61,Adult,Female,USA,Basic,Documentary,29,Smart TV,15.58,2022-05-27,2026-01-17,37,Yes
3799,Timothy Sherman,7,Kids,Male,USA,Standard,Comedy,9,Tablet,14.78,2021-03-06,2026-04-25,35,Yes
3800,Jo Garza,54,Adult,Female,Germany,Premium,Romance,5,Laptop,16.1,2021-04-29,2026-05-25,11,No
3801,Eddie Wood,59,Adult,Female,France,Premium,Thriller,5,Mobile,15.63,2022-10-01,2026-03-22,47,Yes
3802,Kimberly Wilson,15,Kids,Male,France,Standard,Comedy,18,Mobile,11.98,2022-10-09,2026-06-01,11,Yes
3803,Timothy Sherman,40,Adult,Male,India,Basic,Romance,46,Laptop,12.5,2021-06-11,2026-04-21,14,No
3804,Courtney Tucker,23,Adult,Male,France,Basic,Action,41,Mobile,16.48,2024-12-14,2026-01-10,45,No
3805,Mark Mendoza,67,Adult,Female,Germany,Standard,Sci-Fi,19,Smart TV,15.51,2023-10-02,2026-04-10,41,Yes
3806,James Curtis,50,Adult,Male,Canada,Basic,Animation,13,Tablet,18.21,2023-02-28,2026-04-13,12,No
3807,James Mendoza,51,Adult,Male,USA,Premium,Documentary,50,Laptop,17.4,2022-03-28,2026-02-05,18,Yes
3808,Courtney Tucker,29,Adult,Female,India,Basic,Action,6,Laptop,13.47,2021-08-01,2026-04-04,9,Yes
3809,Timothy Tucker,48,Adult,Female,Australia,Standard,Documentary,30,Laptop,14.77,2023-03-13,2026-05-08,21,No
3810,Courtney Clark,39,Adult,Male,Australia,Standard,Cartoon,39,Tablet,15.8,2021-03-17,2026-01-06,27,No
3811,Kimberly Sherman,30,Adult,Male,France,Basic,Documentary,29,Smart TV,9.6,2022-11-02,2026-06-08,16,No
3812,Mark Mendoza,62,Adult,Male,Australia,Standard,Animation,10,Tablet,12.49,2024-04-06,2026-04-27,48,Yes
3813,Courtney Kramer,57,Adult,Male,France,Standard,Romance,34,Mobile,16.48,2022-04-07,2026-03-31,20,Yes
3814,David Curtis,24,Adult,Female,France,Premium,Horror,11,Smart TV,10.76,2023-02-09,2026-01-30,29,No
3815,Mark Kramer,64,Adult,Female,Canada,Premium,Romance,16,Smart TV,6.7,2021-04-17,2026-01-04,33,Yes
3816,Mark Sherman,66,Adult,Female,Germany,Basic,Documentary,37,Tablet,8.07,2022-11-28,2026-02-11,37,Yes
3817,David Clark,64,Adult,Female,Germany,Premium,Family,29,Smart TV,11.05,2021-03-12,2026-01-08,39,Yes
3818,Eddie Miller,58,Adult,Female,Canada,Premium,Animation,20,Mobile,8.59,2023-05-14,2026-06-01,24,No
3819,Courtney Curtis,40,Adult,Male,UK,Premium,Animation,16,Laptop,6.25,2024-10-17,2026-05-31,42,No
3820,Jonathan Curtis,56,Adult,Male,Canada,Premium,Cartoon,35,Laptop,11.38,2023-07-15,2026-03-28,34,No
3821,Erik Sherman,29,Adult,Male,USA,Standard,Action,15,Mobile,17.78,2021-10-29,2026-04-13,39,No
3822,Timothy Wood,21,Adult,Female,USA,Basic,Sci-Fi,17,Tablet,5.49,2021-05-06,2026-04-20,16,No
3823,Erik Wood,21,Adult,Male,India,Premium,Documentary,35,Mobile,19.89,2024-11-07,2026-06-06,22,Yes
3824,Erik Clark,23,Adult,Female,Australia,Premium,Sci-Fi,32,Smart TV,10.64,2023-01-01,2026-06-02,1,No
3825,Courtney Mendoza,36,Adult,Female,USA,Premium,Documentary,24,Mobile,13.9,2024-07-21,2026-05-19,29,No
3826,Jo Tucker,61,Adult,Female,USA,Basic,Drama,30,Smart TV,16.21,2023-07-18,2026-02-27,5,Yes
3827,James Sherman,11,Kids,Male,USA,Basic,Action,9,Tablet,7.38,2022-03-17,2026-05-02,5,Yes
3828,Eddie Wood,39,Adult,Female,France,Basic,Animation,28,Tablet,5.9,2021-10-28,2026-04-15,13,No
3829,Courtney Sherman,43,Adult,Female,USA,Basic,Action,6,Tablet,18.67,2023-11-20,2026-02-01,50,Yes
3830,Courtney Clark,37,Adult,Male,UK,Basic,Action,12,Tablet,12.99,2024-09-18,2026-05-19,37,Yes
3831,Mark Curtis,7,Kids,Male,Canada,Standard,Drama,20,Laptop,5.66,2023-03-08,2026-06-07,10,Yes
3832,Jonathan Wood,57,Adult,Female,Australia,Standard,Drama,8,Mobile,12.44,2024-12-04,2026-05-20,34,No
3833,Jonathan Curtis,28,Adult,Male,France,Standard,Romance,32,Tablet,16.81,2023-08-07,2026-02-14,44,No
3834,Jonathan Clark,49,Adult,Female,Canada,Basic,Fantasy,44,Mobile,10.83,2024-02-08,2026-04-23,29,Yes
3835,Courtney Miller,12,Kids,Male,France,Premium,Action,43,Smart TV,7.07,2022-10-29,2026-02-12,41,Yes
3836,Jo Kramer,62,Adult,Male,Germany,Premium,Documentary,9,Tablet,6.93,2023-05-18,2026-05-27,25,No
3837,Erik Sherman,20,Adult,Female,Germany,Standard,Cartoon,16,Mobile,16.53,2023-11-10,2026-04-26,34,Yes
3838,Timothy Kramer,23,Adult,Female,UK,Premium,Fantasy,25,Smart TV,10.49,2022-05-27,2026-03-24,23,Yes
3839,Jonathan Wilson,61,Adult,Male,USA,Basic,Romance,21,Smart TV,11.28,2023-04-16,2026-03-20,21,No
3840,Jo Mendoza,60,Adult,Male,Canada,Standard,Documentary,44,Laptop,13.68,2024-01-27,2026-01-16,25,No
3841,Timothy Tucker,32,Adult,Male,Germany,Basic,Sci-Fi,6,Smart TV,17.83,2023-09-01,2026-03-30,42,No
3842,Mark Curtis,63,Adult,Female,UK,Basic,Documentary,8,Smart TV,14.93,2022-11-05,2026-02-20,14,No
3843,Mark Wood,66,Adult,Female,UK,Standard,Cartoon,5,Tablet,18.89,2023-11-16,2026-02-12,13,Yes
3844,Jo Curtis,15,Kids,Female,UK,Premium,Animation,7,Laptop,16.96,2024-10-24,2026-02-13,30,No
3845,Mark Wood,38,Adult,Female,USA,Basic,Fantasy,49,Tablet,5.81,2023-11-14,2026-01-01,29,Yes
3846,Mark Miller,10,Kids,Male,Australia,Standard,Comedy,29,Smart TV,7.01,2023-02-02,2026-01-09,22,Yes
3847,Eddie Wilson,52,Adult,Female,France,Premium,Fantasy,14,Mobile,18.96,2021-12-24,2026-03-28,48,Yes
3848,Jo Wilson,53,Adult,Female,Canada,Basic,Action,38,Laptop,16,2022-11-11,2026-04-27,25,No
3849,Jonathan Sherman,44,Adult,Female,Germany,Basic,Comedy,21,Tablet,8.86,2021-08-19,2026-02-17,25,Yes
3850,Jo Wood,41,Adult,Male,Germany,Standard,Action,14,Tablet,13.63,2023-06-10,2026-01-16,4,Yes
3851,Kimberly Wood,57,Adult,Male,USA,Standard,Comedy,22,Mobile,6.43,2024-10-20,2026-03-18,5,Yes
3852,Courtney Garza,26,Adult,Female,Australia,Standard,Animation,29,Laptop,15.23,2023-05-14,2026-01-14,18,No
3853,Erik Garza,45,Adult,Female,Canada,Premium,Family,27,Tablet,14.41,2022-12-25,2026-01-19,50,No
3854,Eddie Wood,36,Adult,Male,Australia,Standard,Action,50,Laptop,10.26,2022-12-20,2026-03-20,33,No
3855,Jo Tucker,45,Adult,Male,India,Standard,Family,43,Smart TV,12.2,2021-06-01,2026-03-12,9,Yes
3856,Mark Mendoza,6,Kids,Male,France,Standard,Action,46,Tablet,8.79,2021-10-07,2026-01-30,47,Yes
3857,Kimberly Sherman,19,Adult,Female,France,Standard,Family,20,Laptop,8.68,2021-07-17,2026-01-15,27,No
3858,Jonathan Sherman,15,Kids,Female,UK,Basic,Animation,7,Smart TV,17,2021-07-19,2026-02-15,36,No
3859,Jonathan Wood,57,Adult,Male,USA,Basic,Documentary,40,Mobile,13.54,2024-04-21,2026-02-25,3,Yes
3860,Courtney Sherman,8,Kids,Female,USA,Basic,Fantasy,36,Laptop,11.92,2022-09-16,2026-02-20,15,Yes
3861,David Miller,61,Adult,Female,UK,Basic,Action,14,Laptop,18.88,2024-10-31,2026-05-13,6,No
3862,Erik Tucker,15,Kids,Male,India,Basic,Action,36,Laptop,13.9,2021-09-04,2026-04-07,48,Yes
3863,Eddie Curtis,12,Kids,Male,India,Premium,Family,15,Mobile,6.89,2023-05-27,2026-01-19,17,No
3864,Erik Tucker,14,Kids,Male,USA,Basic,Family,17,Mobile,16.99,2023-08-29,2026-02-01,13,Yes
3865,Erik Garza,30,Adult,Male,India,Premium,Cartoon,45,Mobile,14.2,2021-04-20,2026-03-11,13,No
3866,Erik Wood,57,Adult,Male,France,Basic,Animation,48,Tablet,6.61,2022-06-27,2026-05-12,33,Yes
3867,Kimberly Clark,22,Adult,Male,France,Basic,Cartoon,50,Tablet,13.6,2022-03-08,2026-01-15,33,Yes
3868,Timothy Clark,59,Adult,Male,Germany,Premium,Family,32,Tablet,19.29,2022-06-06,2026-03-04,34,No
3869,Erik Garza,40,Adult,Male,USA,Standard,Documentary,50,Mobile,5.59,2022-01-07,2026-01-26,28,Yes
3870,Mark Sherman,68,Adult,Male,UK,Premium,Fantasy,10,Mobile,18.27,2022-12-16,2026-03-12,9,Yes
3871,Eddie Garza,67,Adult,Female,Australia,Basic,Animation,5,Mobile,13.74,2024-05-24,2026-02-28,27,Yes
3872,Erik Mendoza,45,Adult,Female,France,Standard,Sci-Fi,13,Mobile,9.55,2023-04-08,2026-02-02,22,Yes
3873,Eddie Kramer,25,Adult,Female,Canada,Standard,Family,8,Smart TV,15.28,2023-07-07,2026-04-16,34,Yes
3874,Mark Clark,41,Adult,Male,UK,Standard,Cartoon,13,Mobile,11.5,2021-02-23,2026-02-05,5,Yes
3875,Courtney Tucker,36,Adult,Female,Germany,Standard,Romance,18,Tablet,8.25,2025-01-07,2026-01-28,7,No
3876,Kimberly Garza,46,Adult,Male,USA,Standard,Action,30,Tablet,17.5,2024-12-05,2026-03-10,31,Yes
3877,Jonathan Wilson,70,Adult,Male,Germany,Premium,Horror,12,Laptop,19.68,2021-04-27,2026-01-26,40,Yes
3878,Jo Curtis,68,Adult,Male,Canada,Basic,Cartoon,17,Smart TV,18.09,2022-11-14,2026-03-17,7,Yes
3879,Kimberly Wilson,39,Adult,Male,UK,Basic,Thriller,7,Laptop,12.4,2023-06-20,2026-03-29,7,Yes
3880,James Curtis,50,Adult,Male,USA,Basic,Cartoon,6,Smart TV,19.8,2022-04-06,2026-05-15,9,No
3881,Jonathan Miller,37,Adult,Male,UK,Basic,Horror,38,Mobile,10.4,2023-01-03,2026-02-02,9,No
3882,Jo Tucker,16,Kids,Female,UK,Basic,Drama,50,Laptop,12.35,2021-07-10,2026-04-09,33,No
3883,David Sherman,25,Adult,Female,France,Standard,Thriller,39,Laptop,8.32,2021-10-29,2026-02-12,29,No
3884,Kimberly Curtis,57,Adult,Female,France,Premium,Drama,50,Tablet,19.68,2021-11-16,2026-03-05,25,No
3885,James Tucker,53,Adult,Female,France,Basic,Fantasy,28,Laptop,15.86,2021-10-22,2026-04-13,44,Yes
3886,Mark Wood,52,Adult,Male,France,Premium,Action,15,Smart TV,8.67,2024-07-20,2026-02-27,15,Yes
3887,Eddie Clark,21,Adult,Female,Germany,Premium,Cartoon,45,Mobile,9.19,2023-07-24,2026-04-11,13,Yes
3888,Mark Garza,20,Adult,Male,Canada,Premium,Fantasy,14,Tablet,8.28,2021-07-14,2026-03-30,11,No
3889,James Clark,47,Adult,Male,Canada,Premium,Fantasy,36,Mobile,11.45,2024-04-16,2026-05-25,18,No
3890,Jo Tucker,36,Adult,Female,Canada,Standard,Action,43,Mobile,13.14,2021-08-06,2026-02-18,6,No
3891,Jonathan Wilson,69,Adult,Male,UK,Premium,Drama,49,Mobile,11.48,2024-05-31,2026-02-06,12,Yes
3892,Courtney Curtis,57,Adult,Male,France,Premium,Comedy,17,Smart TV,15.76,2021-01-16,2026-02-01,31,No
3893,Eddie Mendoza,62,Adult,Female,Germany,Basic,Horror,29,Smart TV,6.66,2023-10-23,2026-04-16,15,No
3894,Courtney Garza,63,Adult,Female,Australia,Premium,Family,6,Smart TV,13.31,2021-07-24,2026-06-03,8,No
3895,Jonathan Tucker,21,Adult,Female,Germany,Standard,Action,35,Tablet,9.23,2021-07-07,2026-02-13,20,Yes
3896,David Mendoza,5,Kids,Male,Germany,Premium,Comedy,29,Laptop,14.7,2022-09-05,2026-04-07,33,Yes
3897,Erik Wood,48,Adult,Female,UK,Basic,Family,19,Mobile,14.75,2025-01-25,2026-01-21,49,Yes
3898,David Garza,70,Adult,Male,Germany,Premium,Comedy,49,Tablet,15.46,2023-11-01,2026-03-18,26,No
3899,Erik Mendoza,44,Adult,Male,UK,Premium,Family,13,Tablet,7.7,2021-06-13,2026-05-17,37,No
3900,Timothy Sherman,44,Adult,Male,Australia,Basic,Fantasy,36,Mobile,9.12,2021-08-05,2026-01-05,49,Yes
3901,Eddie Mendoza,37,Adult,Male,USA,Standard,Drama,9,Smart TV,10.3,2022-12-24,2026-05-01,43,Yes
3902,Eddie Wood,50,Adult,Female,Canada,Basic,Horror,37,Laptop,11.26,2023-04-13,2026-03-31,43,No
3903,Erik Garza,32,Adult,Female,UK,Standard,Action,18,Tablet,14.26,2023-02-08,2026-03-02,41,No
3904,Erik Tucker,32,Adult,Female,USA,Premium,Family,39,Laptop,19.93,2023-07-25,2026-06-10,37,No
3905,Eddie Mendoza,47,Adult,Male,India,Standard,Documentary,46,Mobile,13.18,2024-10-10,2026-01-18,34,No
3906,Jonathan Wilson,18,Adult,Female,Canada,Premium,Family,46,Laptop,16.4,2024-04-16,2026-04-12,21,No
3907,James Tucker,51,Adult,Female,Canada,Premium,Thriller,47,Smart TV,8.53,2023-12-19,2026-05-29,48,Yes
3908,David Garza,66,Adult,Male,Australia,Basic,Comedy,44,Smart TV,5.7,2024-06-03,2026-05-21,19,No
3909,Jonathan Miller,5,Kids,Male,France,Premium,Thriller,22,Smart TV,8.04,2021-04-26,2026-04-14,15,Yes
3910,Mark Kramer,18,Adult,Male,Canada,Premium,Action,7,Tablet,14.43,2023-04-16,2026-02-07,41,Yes
3911,Jonathan Wilson,11,Kids,Male,France,Standard,Thriller,10,Mobile,12.9,2022-01-13,2026-03-19,31,Yes
3912,Kimberly Tucker,21,Adult,Female,Australia,Premium,Sci-Fi,18,Laptop,11.26,2024-11-16,2026-02-06,29,No
3913,Jonathan Wilson,32,Adult,Female,India,Premium,Fantasy,14,Mobile,5.09,2023-08-30,2026-05-04,24,Yes
3914,David Tucker,29,Adult,Female,France,Premium,Drama,12,Mobile,14.56,2024-10-22,2026-02-24,14,No
3915,Jonathan Garza,9,Kids,Female,France,Premium,Documentary,36,Tablet,5.76,2024-06-01,2026-05-07,34,Yes
3916,Mark Miller,39,Adult,Female,Germany,Basic,Drama,41,Smart TV,15.98,2021-03-06,2026-04-30,35,Yes
3917,Timothy Clark,40,Adult,Male,Germany,Standard,Family,34,Smart TV,10.91,2024-10-09,2026-03-04,1,No
3918,David Tucker,43,Adult,Female,India,Basic,Romance,5,Smart TV,9.04,2024-03-29,2026-02-23,21,Yes
3919,Eddie Garza,33,Adult,Female,USA,Premium,Horror,9,Tablet,15.44,2024-02-12,2026-01-08,42,No
3920,Timothy Curtis,37,Adult,Female,Canada,Standard,Sci-Fi,23,Tablet,13.89,2022-11-08,2026-02-28,11,No
3921,Mark Clark,24,Adult,Male,Canada,Standard,Fantasy,35,Tablet,6.76,2021-02-18,2026-06-06,41,Yes
3922,Jo Sherman,6,Kids,Male,Canada,Premium,Action,21,Smart TV,13.21,2022-02-24,2026-04-17,30,No
3923,Eddie Kramer,13,Kids,Female,France,Premium,Drama,20,Mobile,6.73,2021-07-05,2026-05-16,23,Yes
3924,Kimberly Mendoza,30,Adult,Male,India,Premium,Family,29,Smart TV,12.5,2023-11-09,2026-06-03,33,Yes
3925,Eddie Garza,49,Adult,Male,Germany,Premium,Animation,9,Laptop,6.02,2025-01-15,2026-01-14,26,Yes
3926,Courtney Wood,55,Adult,Male,India,Basic,Drama,20,Smart TV,9.23,2022-12-22,2026-03-26,40,Yes
3927,David Mendoza,17,Kids,Male,Canada,Standard,Documentary,40,Laptop,18.86,2021-03-08,2026-05-15,17,Yes
3928,Timothy Miller,20,Adult,Male,USA,Standard,Action,18,Smart TV,15.39,2021-12-06,2026-02-13,2,No
3929,Erik Kramer,52,Adult,Male,Germany,Premium,Sci-Fi,15,Mobile,18.25,2023-04-29,2026-04-05,48,Yes
3930,Mark Miller,41,Adult,Female,USA,Basic,Comedy,32,Tablet,14.2,2021-11-30,2026-02-04,20,No
3931,Jonathan Sherman,37,Adult,Female,France,Standard,Sci-Fi,10,Laptop,10.96,2023-01-11,2026-01-21,43,Yes
3932,Eddie Garza,66,Adult,Male,Germany,Standard,Romance,39,Mobile,16.76,2023-11-16,2026-04-25,21,Yes
3933,Mark Mendoza,63,Adult,Female,Germany,Premium,Fantasy,12,Mobile,18.69,2024-07-18,2026-05-06,39,No
3934,Mark Clark,16,Kids,Female,USA,Standard,Sci-Fi,18,Laptop,16.64,2022-06-03,2026-04-29,28,Yes
3935,James Wilson,12,Kids,Male,Australia,Basic,Comedy,27,Tablet,13.69,2022-03-10,2026-01-02,28,Yes
3936,Jonathan Garza,12,Kids,Female,Canada,Basic,Documentary,27,Smart TV,11.51,2023-12-24,2026-02-02,31,No
3937,David Miller,59,Adult,Male,Australia,Premium,Action,39,Smart TV,18.84,2024-08-24,2026-01-29,47,Yes
3938,Eddie Mendoza,11,Kids,Male,USA,Basic,Thriller,29,Tablet,12.67,2022-09-11,2026-01-24,4,No
3939,James Garza,6,Kids,Male,Germany,Basic,Fantasy,28,Smart TV,9.23,2021-07-23,2026-04-28,20,No
3940,David Curtis,45,Adult,Male,India,Standard,Fantasy,23,Mobile,12.62,2025-01-05,2026-02-07,2,Yes
3941,Eddie Wood,27,Adult,Male,Canada,Standard,Thriller,23,Tablet,6.65,2024-07-11,2026-02-20,4,Yes
3942,Jo Tucker,33,Adult,Male,France,Basic,Family,45,Tablet,7.76,2024-06-21,2026-01-19,19,Yes
3943,Mark Wood,37,Adult,Male,India,Standard,Family,30,Smart TV,19.89,2023-03-29,2026-03-10,26,No
3944,Jo Garza,59,Adult,Male,Australia,Standard,Sci-Fi,39,Tablet,13.38,2021-05-26,2026-03-29,22,No
3945,Erik Tucker,13,Kids,Male,Australia,Premium,Thriller,11,Tablet,6.31,2022-11-28,2026-02-19,26,No
3946,Jo Sherman,63,Adult,Male,UK,Basic,Drama,5,Mobile,15.5,2023-11-21,2026-01-12,50,Yes
3947,James Mendoza,61,Adult,Female,USA,Premium,Cartoon,15,Laptop,5.53,2021-11-30,2026-06-07,11,Yes
3948,Erik Clark,30,Adult,Male,France,Basic,Documentary,5,Laptop,8.15,2023-01-14,2026-05-28,17,Yes
3949,Timothy Curtis,41,Adult,Male,India,Standard,Romance,32,Tablet,9.38,2024-08-04,2026-01-28,28,No
3950,Courtney Clark,39,Adult,Male,India,Premium,Comedy,49,Smart TV,6.47,2023-03-02,2026-03-13,45,Yes
3951,Erik Tucker,57,Adult,Female,Australia,Standard,Cartoon,34,Mobile,8.34,2023-04-05,2026-02-14,4,No
3952,Jonathan Tucker,20,Adult,Female,Australia,Standard,Romance,22,Smart TV,19.35,2022-05-01,2026-04-17,35,Yes
3953,David Mendoza,22,Adult,Male,Australia,Standard,Animation,12,Tablet,5.61,2023-02-14,2026-01-11,8,Yes
3954,Kimberly Mendoza,18,Adult,Female,Germany,Basic,Documentary,27,Mobile,14.09,2023-02-14,2026-04-14,22,No
3955,David Sherman,60,Adult,Female,UK,Standard,Romance,26,Tablet,12.82,2024-04-08,2026-06-02,35,No
3956,James Wilson,18,Adult,Male,India,Standard,Documentary,49,Mobile,7.16,2022-06-05,2026-01-30,2,Yes
3957,Kimberly Wilson,66,Adult,Female,Australia,Basic,Romance,7,Mobile,6.46,2023-11-26,2026-05-13,33,No
3958,Erik Wilson,10,Kids,Female,Australia,Standard,Sci-Fi,23,Tablet,8.59,2022-07-06,2026-04-13,37,No
